C:\ProgramData\Anaconda3\python.exe D:/pycharmproject/DECRA/decra.py
use cuda: True
MNIST samples (70000, 784)
Namespace(batch_size=256, cuda=True, dataset='mnist', gamma=0.1, lr=0.001, n_clusters=10, n_input=784, n_z=10, pretrain_path='data/ae_mnist.pkl', tol=0.0001, update_interval=1)
load pretrained ae from data/ae_mnist.pkl
nmi score=0.7752
Iter 761 :Acc 0.9636 , nmi 0.9165 , ari 0.9223
Iter 762 :Acc 0.9635 , nmi 0.9165 , ari 0.9223
Iter 763 :Acc 0.9636 , nmi 0.9165 , ari 0.9223
Iter 764 :Acc 0.9636 , nmi 0.9164 , ari 0.9223
Iter 765 :Acc 0.9637 , nmi 0.9167 , ari 0.9225
Iter 766 :Acc 0.9636 , nmi 0.9164 , ari 0.9224
Iter 767 :Acc 0.9636 , nmi 0.9164 , ari 0.9223
Iter 768 :Acc 0.9636 , nmi 0.9165 , ari 0.9223
Iter 769 :Acc 0.9635 , nmi 0.9163 , ari 0.9222
Iter 770 :Acc 0.9636 , nmi 0.9163 , ari 0.9223
Iter 771 :Acc 0.9635 , nmi 0.9162 , ari 0.9222
Iter 772 :Acc 0.9636 , nmi 0.9166 , ari 0.9224
Iter 773 :Acc 0.9636 , nmi 0.9165 , ari 0.9223
Iter 774 :Acc 0.9635 , nmi 0.9164 , ari 0.9222
Iter 775 :Acc 0.9636 , nmi 0.9164 , ari 0.9223
Iter 776 :Acc 0.9635 , nmi 0.9164 , ari 0.9222
Iter 777 :Acc 0.9635 , nmi 0.9164 , ari 0.9221
Iter 778 :Acc 0.9635 , nmi 0.9165 , ari 0.9222
Iter 779 :Acc 0.9635 , nmi 0.9163 , ari 0.9221
Iter 780 :Acc 0.9636 , nmi 0.9166 , ari 0.9224
Iter 781 :Acc 0.9636 , nmi 0.9164 , ari 0.9223
Iter 782 :Acc 0.9635 , nmi 0.9163 , ari 0.9222
Iter 783 :Acc 0.9636 , nmi 0.9164 , ari 0.9224
Iter 784 :Acc 0.9636 , nmi 0.9164 , ari 0.9223
Iter 785 :Acc 0.9636 , nmi 0.9164 , ari 0.9223
Iter 786 :Acc 0.9635 , nmi 0.9162 , ari 0.9222
Iter 787 :Acc 0.9636 , nmi 0.9164 , ari 0.9223
Iter 788 :Acc 0.9636 , nmi 0.9166 , ari 0.9224
Iter 789 :Acc 0.9637 , nmi 0.9167 , ari 0.9226
Iter 790 :Acc 0.9636 , nmi 0.9165 , ari 0.9224
Iter 791 :Acc 0.9634 , nmi 0.9161 , ari 0.9220
Iter 792 :Acc 0.9636 , nmi 0.9163 , ari 0.9223
Iter 793 :Acc 0.9635 , nmi 0.9162 , ari 0.9221
Iter 794 :Acc 0.9636 , nmi 0.9164 , ari 0.9224
Iter 795 :Acc 0.9637 , nmi 0.9166 , ari 0.9225
Iter 796 :Acc 0.9636 , nmi 0.9164 , ari 0.9225
Iter 797 :Acc 0.9637 , nmi 0.9165 , ari 0.9226
Iter 798 :Acc 0.9637 , nmi 0.9165 , ari 0.9225
Iter 799 :Acc 0.9637 , nmi 0.9166 , ari 0.9226
Iter 800 :Acc 0.9637 , nmi 0.9165 , ari 0.9225
Iter 801 :Acc 0.9635 , nmi 0.9163 , ari 0.9222
Iter 802 :Acc 0.9635 , nmi 0.9163 , ari 0.9221
Iter 803 :Acc 0.9636 , nmi 0.9165 , ari 0.9224
Iter 804 :Acc 0.9637 , nmi 0.9166 , ari 0.9226
Iter 805 :Acc 0.9635 , nmi 0.9164 , ari 0.9223
Iter 806 :Acc 0.9637 , nmi 0.9167 , ari 0.9226
Iter 807 :Acc 0.9637 , nmi 0.9166 , ari 0.9225
Iter 808 :Acc 0.9637 , nmi 0.9166 , ari 0.9226
Iter 809 :Acc 0.9637 , nmi 0.9166 , ari 0.9225
Iter 810 :Acc 0.9637 , nmi 0.9166 , ari 0.9225
Iter 811 :Acc 0.9636 , nmi 0.9166 , ari 0.9224
Iter 812 :Acc 0.9636 , nmi 0.9165 , ari 0.9224
Iter 813 :Acc 0.9637 , nmi 0.9165 , ari 0.9225
Iter 814 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 815 :Acc 0.9639 , nmi 0.9168 , ari 0.9229
Iter 816 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 817 :Acc 0.9638 , nmi 0.9166 , ari 0.9227
Iter 818 :Acc 0.9637 , nmi 0.9164 , ari 0.9225
Iter 819 :Acc 0.9636 , nmi 0.9163 , ari 0.9224
Iter 820 :Acc 0.9637 , nmi 0.9164 , ari 0.9225
Iter 821 :Acc 0.9637 , nmi 0.9166 , ari 0.9227
Iter 822 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 823 :Acc 0.9638 , nmi 0.9166 , ari 0.9227
Iter 824 :Acc 0.9638 , nmi 0.9166 , ari 0.9227
Iter 825 :Acc 0.9638 , nmi 0.9165 , ari 0.9227
Iter 826 :Acc 0.9639 , nmi 0.9168 , ari 0.9229
Iter 827 :Acc 0.9636 , nmi 0.9163 , ari 0.9224
Iter 828 :Acc 0.9638 , nmi 0.9166 , ari 0.9228
Iter 829 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 830 :Acc 0.9639 , nmi 0.9168 , ari 0.9229
Iter 831 :Acc 0.9639 , nmi 0.9169 , ari 0.9230
Iter 832 :Acc 0.9639 , nmi 0.9169 , ari 0.9230
Iter 833 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 834 :Acc 0.9637 , nmi 0.9167 , ari 0.9225
Iter 835 :Acc 0.9638 , nmi 0.9167 , ari 0.9227
Iter 836 :Acc 0.9637 , nmi 0.9166 , ari 0.9225
Iter 837 :Acc 0.9637 , nmi 0.9167 , ari 0.9227
Iter 838 :Acc 0.9639 , nmi 0.9169 , ari 0.9229
Iter 839 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 840 :Acc 0.9638 , nmi 0.9168 , ari 0.9229
Iter 841 :Acc 0.9639 , nmi 0.9169 , ari 0.9229
Iter 842 :Acc 0.9637 , nmi 0.9166 , ari 0.9226
Iter 843 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 844 :Acc 0.9638 , nmi 0.9167 , ari 0.9227
Iter 845 :Acc 0.9638 , nmi 0.9168 , ari 0.9229
Iter 846 :Acc 0.9638 , nmi 0.9167 , ari 0.9227
Iter 847 :Acc 0.9636 , nmi 0.9164 , ari 0.9224
Iter 848 :Acc 0.9638 , nmi 0.9166 , ari 0.9227
Iter 849 :Acc 0.9638 , nmi 0.9165 , ari 0.9227
Iter 850 :Acc 0.9638 , nmi 0.9165 , ari 0.9227
Iter 851 :Acc 0.9638 , nmi 0.9165 , ari 0.9227
Iter 852 :Acc 0.9636 , nmi 0.9161 , ari 0.9224
Iter 853 :Acc 0.9639 , nmi 0.9168 , ari 0.9229
Iter 854 :Acc 0.9637 , nmi 0.9164 , ari 0.9226
Iter 855 :Acc 0.9638 , nmi 0.9166 , ari 0.9227
Iter 856 :Acc 0.9637 , nmi 0.9164 , ari 0.9226
Iter 857 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 858 :Acc 0.9638 , nmi 0.9166 , ari 0.9228
Iter 859 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 860 :Acc 0.9639 , nmi 0.9169 , ari 0.9230
Iter 861 :Acc 0.9639 , nmi 0.9168 , ari 0.9230
Iter 862 :Acc 0.9639 , nmi 0.9168 , ari 0.9229
Iter 863 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 864 :Acc 0.9639 , nmi 0.9168 , ari 0.9229
Iter 865 :Acc 0.9638 , nmi 0.9167 , ari 0.9227
Iter 866 :Acc 0.9641 , nmi 0.9170 , ari 0.9233
Iter 867 :Acc 0.9640 , nmi 0.9168 , ari 0.9231
Iter 868 :Acc 0.9640 , nmi 0.9169 , ari 0.9231
Iter 869 :Acc 0.9640 , nmi 0.9169 , ari 0.9231
Iter 870 :Acc 0.9640 , nmi 0.9169 , ari 0.9231
Iter 871 :Acc 0.9639 , nmi 0.9167 , ari 0.9229
Iter 872 :Acc 0.9638 , nmi 0.9166 , ari 0.9228
Iter 873 :Acc 0.9639 , nmi 0.9167 , ari 0.9229
Iter 874 :Acc 0.9639 , nmi 0.9168 , ari 0.9230
Iter 875 :Acc 0.9640 , nmi 0.9169 , ari 0.9231
Iter 876 :Acc 0.9639 , nmi 0.9168 , ari 0.9230
Iter 877 :Acc 0.9639 , nmi 0.9167 , ari 0.9230
Iter 878 :Acc 0.9638 , nmi 0.9166 , ari 0.9228
Iter 879 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 880 :Acc 0.9639 , nmi 0.9168 , ari 0.9229
Iter 881 :Acc 0.9639 , nmi 0.9168 , ari 0.9230
Iter 882 :Acc 0.9640 , nmi 0.9168 , ari 0.9231
Iter 883 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 884 :Acc 0.9639 , nmi 0.9167 , ari 0.9231
Iter 885 :Acc 0.9639 , nmi 0.9166 , ari 0.9229
Iter 886 :Acc 0.9640 , nmi 0.9168 , ari 0.9231
Iter 887 :Acc 0.9640 , nmi 0.9168 , ari 0.9231
Iter 888 :Acc 0.9639 , nmi 0.9168 , ari 0.9230
Iter 889 :Acc 0.9639 , nmi 0.9167 , ari 0.9230
Iter 890 :Acc 0.9640 , nmi 0.9169 , ari 0.9231
Iter 891 :Acc 0.9640 , nmi 0.9168 , ari 0.9231
Iter 892 :Acc 0.9640 , nmi 0.9168 , ari 0.9232
Iter 893 :Acc 0.9640 , nmi 0.9168 , ari 0.9231
Iter 894 :Acc 0.9640 , nmi 0.9167 , ari 0.9231
Iter 895 :Acc 0.9641 , nmi 0.9170 , ari 0.9233
Iter 896 :Acc 0.9640 , nmi 0.9169 , ari 0.9231
Iter 897 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 898 :Acc 0.9640 , nmi 0.9169 , ari 0.9231
Iter 899 :Acc 0.9641 , nmi 0.9170 , ari 0.9233
Iter 900 :Acc 0.9639 , nmi 0.9167 , ari 0.9230
Iter 901 :Acc 0.9639 , nmi 0.9166 , ari 0.9230
Iter 902 :Acc 0.9640 , nmi 0.9168 , ari 0.9231
Iter 903 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 904 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 905 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 906 :Acc 0.9640 , nmi 0.9168 , ari 0.9231
Iter 907 :Acc 0.9640 , nmi 0.9168 , ari 0.9232
Iter 908 :Acc 0.9641 , nmi 0.9168 , ari 0.9232
Iter 909 :Acc 0.9641 , nmi 0.9169 , ari 0.9233
Iter 910 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 911 :Acc 0.9641 , nmi 0.9169 , ari 0.9233
Iter 912 :Acc 0.9641 , nmi 0.9170 , ari 0.9233
Iter 913 :Acc 0.9641 , nmi 0.9170 , ari 0.9233
Iter 914 :Acc 0.9640 , nmi 0.9168 , ari 0.9232
Iter 915 :Acc 0.9641 , nmi 0.9168 , ari 0.9233
Iter 916 :Acc 0.9641 , nmi 0.9171 , ari 0.9233
Iter 917 :Acc 0.9640 , nmi 0.9170 , ari 0.9232
Iter 918 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 919 :Acc 0.9640 , nmi 0.9168 , ari 0.9232
Iter 920 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 921 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 922 :Acc 0.9639 , nmi 0.9167 , ari 0.9230
Iter 923 :Acc 0.9638 , nmi 0.9166 , ari 0.9228
Iter 924 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 925 :Acc 0.9639 , nmi 0.9168 , ari 0.9230
Iter 926 :Acc 0.9639 , nmi 0.9168 , ari 0.9229
Iter 927 :Acc 0.9641 , nmi 0.9169 , ari 0.9233
Iter 928 :Acc 0.9641 , nmi 0.9169 , ari 0.9233
Iter 929 :Acc 0.9640 , nmi 0.9170 , ari 0.9232
Iter 930 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 931 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 932 :Acc 0.9640 , nmi 0.9170 , ari 0.9232
Iter 933 :Acc 0.9639 , nmi 0.9168 , ari 0.9230
Iter 934 :Acc 0.9640 , nmi 0.9168 , ari 0.9231
Iter 935 :Acc 0.9639 , nmi 0.9167 , ari 0.9229
Iter 936 :Acc 0.9638 , nmi 0.9167 , ari 0.9228
Iter 937 :Acc 0.9640 , nmi 0.9169 , ari 0.9231
Iter 938 :Acc 0.9639 , nmi 0.9167 , ari 0.9230
Iter 939 :Acc 0.9640 , nmi 0.9168 , ari 0.9231
Iter 940 :Acc 0.9640 , nmi 0.9168 , ari 0.9231
Iter 941 :Acc 0.9640 , nmi 0.9170 , ari 0.9232
Iter 942 :Acc 0.9640 , nmi 0.9169 , ari 0.9231
Iter 943 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 944 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 945 :Acc 0.9640 , nmi 0.9169 , ari 0.9231
Iter 946 :Acc 0.9640 , nmi 0.9169 , ari 0.9232
Iter 947 :Acc 0.9641 , nmi 0.9170 , ari 0.9233
Iter 948 :Acc 0.9641 , nmi 0.9170 , ari 0.9234
Iter 949 :Acc 0.9641 , nmi 0.9170 , ari 0.9233
Iter 950 :Acc 0.9633 , nmi 0.9154 , ari 0.9216
Iter 951 :Acc 0.9640 , nmi 0.9168 , ari 0.9232
Iter 952 :Acc 0.9641 , nmi 0.9169 , ari 0.9233
Iter 953 :Acc 0.9641 , nmi 0.9170 , ari 0.9233
Iter 954 :Acc 0.9642 , nmi 0.9170 , ari 0.9235
Iter 955 :Acc 0.9642 , nmi 0.9171 , ari 0.9235
Iter 956 :Acc 0.9642 , nmi 0.9171 , ari 0.9236
Iter 957 :Acc 0.9642 , nmi 0.9172 , ari 0.9236
Iter 958 :Acc 0.9642 , nmi 0.9171 , ari 0.9235
Iter 959 :Acc 0.9641 , nmi 0.9169 , ari 0.9233
Iter 960 :Acc 0.9642 , nmi 0.9169 , ari 0.9235
Iter 961 :Acc 0.9642 , nmi 0.9171 , ari 0.9235
Iter 962 :Acc 0.9641 , nmi 0.9169 , ari 0.9233
Iter 963 :Acc 0.9642 , nmi 0.9172 , ari 0.9236
Iter 964 :Acc 0.9641 , nmi 0.9169 , ari 0.9233
Iter 965 :Acc 0.9642 , nmi 0.9169 , ari 0.9234
Iter 966 :Acc 0.9643 , nmi 0.9173 , ari 0.9238
Iter 967 :Acc 0.9641 , nmi 0.9169 , ari 0.9234
Iter 968 :Acc 0.9643 , nmi 0.9172 , ari 0.9237
Iter 969 :Acc 0.9642 , nmi 0.9170 , ari 0.9235
Iter 970 :Acc 0.9641 , nmi 0.9167 , ari 0.9233
Iter 971 :Acc 0.9642 , nmi 0.9171 , ari 0.9236
Iter 972 :Acc 0.9642 , nmi 0.9169 , ari 0.9234
Iter 973 :Acc 0.9638 , nmi 0.9162 , ari 0.9227
Iter 974 :Acc 0.9642 , nmi 0.9171 , ari 0.9236
Iter 975 :Acc 0.9642 , nmi 0.9170 , ari 0.9236
Iter 976 :Acc 0.9643 , nmi 0.9170 , ari 0.9236
Iter 977 :Acc 0.9643 , nmi 0.9172 , ari 0.9238
Iter 978 :Acc 0.9642 , nmi 0.9171 , ari 0.9235
Iter 979 :Acc 0.9642 , nmi 0.9171 , ari 0.9236
Iter 980 :Acc 0.9642 , nmi 0.9170 , ari 0.9235
Iter 981 :Acc 0.9641 , nmi 0.9169 , ari 0.9234
Iter 982 :Acc 0.9638 , nmi 0.9161 , ari 0.9226
Iter 983 :Acc 0.9642 , nmi 0.9170 , ari 0.9235
Iter 984 :Acc 0.9641 , nmi 0.9169 , ari 0.9234
Iter 985 :Acc 0.9639 , nmi 0.9164 , ari 0.9228
Iter 986 :Acc 0.9639 , nmi 0.9164 , ari 0.9228
Iter 987 :Acc 0.9640 , nmi 0.9167 , ari 0.9231
Iter 988 :Acc 0.9641 , nmi 0.9168 , ari 0.9234
Iter 989 :Acc 0.9641 , nmi 0.9168 , ari 0.9233
Iter 990 :Acc 0.9641 , nmi 0.9169 , ari 0.9234
Iter 991 :Acc 0.9641 , nmi 0.9169 , ari 0.9234
Iter 992 :Acc 0.9642 , nmi 0.9171 , ari 0.9236
Iter 993 :Acc 0.9642 , nmi 0.9170 , ari 0.9235
Iter 994 :Acc 0.9642 , nmi 0.9170 , ari 0.9235
Iter 995 :Acc 0.9643 , nmi 0.9171 , ari 0.9236
Iter 996 :Acc 0.9642 , nmi 0.9171 , ari 0.9236
Iter 997 :Acc 0.9642 , nmi 0.9170 , ari 0.9236
Iter 998 :Acc 0.9642 , nmi 0.9170 , ari 0.9236
Iter 999 :Acc 0.9643 , nmi 0.9172 , ari 0.9238

Process finished with exit code 0
